tweet_Id,text,name,screen_name,UTC,created_at,favorites,retweet_count,language,client,tweet_type,urls,hashtags,mentions,media_type,media_urls,,,
9.31E+17,Feld Thoughts:  Backing Up Your Stem Cells https://t.co/pk9DpT4cHr,Brad Feld,bfeld,2017-11-17T10:11:12.000Z,Fri Nov 17 10:11:12 +0000 2017,7,4,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/5xPsSp ,0,0,,,,,
9.31E+17,Feld Thoughts:  Do You Reduce Stress Or Increase Stress? https://t.co/f3p0g7nw2z,Brad Feld,bfeld,2017-11-17T10:11:11.000Z,Fri Nov 17 10:11:11 +0000 2017,20,9,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/7HSoxm ,0,0,,,,,
9.31E+17,In Case You Missed It - my mom's art in Ft. Collins https://t.co/aDXzrmsxPN https://t.co/U3EUfK86bw,Brad Feld,bfeld,2017-11-15T21:08:06.000Z,Wed Nov 15 21:08:06 +0000 2017,14,1,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2msDq7A ,0,0,photo,https://pbs.twimg.com/media/DOs9aO2XkAAu1KB.jpg,,,
9.31E+17,From Inspiration to IPO - SendGrid Goes Public - Techstars https://t.co/CyOMwolCnX https://t.co/b84Y9c7Mw0,Brad Feld,bfeld,2017-11-15T19:26:28.000Z,Wed Nov 15 19:26:28 +0000 2017,103,16,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2ihUpVM ,0,0,photo,https://pbs.twimg.com/media/DOsmJUPWAAAH_Ey.jpg,,,
9.30E+17,Feld Thoughts:  Startup Opportunities Available on Audible https://t.co/tjaU9q2U4J,Brad Feld,bfeld,2017-11-14T14:40:11.000Z,Tue Nov 14 14:40:11 +0000 2017,5,2,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/jXuaXK ,0,0,,,,,
9.30E+17,Tactical Advice for Better Board Meetings https://t.co/hkGfKBdJPz https://t.co/7eaGyvLSci,Brad Feld,bfeld,2017-11-14T05:18:07.000Z,Tue Nov 14 05:18:07 +0000 2017,28,12,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2ifgiFp ,0,0,photo,https://pbs.twimg.com/media/DOkaYonX4AAFQcv.jpg,,,
9.30E+17,“How Venture Capital Firms Work and Why You Should Care.” https://t.co/Nw7vQBAjE6 by @mattblumberg https://t.co/F3O2BWXPhO,Brad Feld,bfeld,2017-11-13T16:09:04.000Z,Mon Nov 13 16:09:04 +0000 2017,39,20,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2yxN9uY ,0,1,photo,https://pbs.twimg.com/media/DOhlyRoXUAEwVzA.png,,,
9.30E+17,Feld Thoughts:  Zebras Uniting at DazzleCon https://t.co/6uyzPumIVq,Brad Feld,bfeld,2017-11-13T16:08:11.000Z,Mon Nov 13 16:08:11 +0000 2017,36,14,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/JvYPQp ,0,0,,,,,
9.29E+17,"Feld Thoughts:  CO Impact Days: Unicorns, Zebras, Ponies, and Donkeys https://t.co/sRimOyntyB",Brad Feld,bfeld,2017-11-11T19:45:49.000Z,Sat Nov 11 19:45:49 +0000 2017,32,15,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/NQNQJJ ,0,0,,,,,
9.27E+17,Feld Thoughts:  Techstars and The Nature Conservancy https://t.co/nqy3oL4vhu,Brad Feld,bfeld,2017-11-03T20:18:26.000Z,Fri Nov 03 20:18:26 +0000 2017,27,9,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/2gu7c6 ,0,0,,,,,
9.26E+17,Feld Thoughts:  Venture Deals on Audible https://t.co/DmuVXI5rRb,Brad Feld,bfeld,2017-11-02T13:02:14.000Z,Thu Nov 02 13:02:14 +0000 2017,33,15,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/Qd1Pbz ,0,0,,,,,
9.26E+17,Vote by Nov 7 to impact our leadership and future of #Boulder. I support @janburtonco @wjrigler @jillgrano @ericmbudd &amp; Mark McIntyre,Brad Feld,bfeld,2017-11-01T23:11:14.000Z,Wed Nov 01 23:11:14 +0000 2017,19,6,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,1,3,,,,,
9.26E+17,The Only Rule of Startup Success You Need to Know – Hacker Noon https://t.co/pE4dk4EqTS https://t.co/aQ5bpqJ2B4,Brad Feld,bfeld,2017-11-01T14:11:04.000Z,Wed Nov 01 14:11:04 +0000 2017,38,32,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2A5zeNV ,0,0,photo,https://pbs.twimg.com/media/DNjXsqFXcAUKmL3.jpg,,,
9.26E+17,10 Year Plan – Misty Robotics – Medium https://t.co/dSyu3vrlCl https://t.co/lM7d8Pzcbn,Brad Feld,bfeld,2017-10-31T23:54:08.000Z,Tue Oct 31 23:54:08 +0000 2017,21,7,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2z0zK27 ,0,0,photo,https://pbs.twimg.com/media/DNgTkK0UIAA16Pc.jpg,,,
9.25E+17,Feld Thoughts:  Preview for The Weight Of Gold https://t.co/dCe3htzan0,Brad Feld,bfeld,2017-10-31T13:16:12.000Z,Tue Oct 31 13:16:12 +0000 2017,12,5,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/eQP34L ,0,0,,,,,
9.24E+17,StartMIT 2018: Join us to learn more! | MIT EECS https://t.co/rOax8xJ1xj https://t.co/ghTTZUjykr,Brad Feld,bfeld,2017-10-28T20:08:02.000Z,Sat Oct 28 20:08:02 +0000 2017,15,7,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2loU5bQ ,0,0,photo,https://pbs.twimg.com/media/DNQDCseW0AA7kep.jpg,,,
9.24E+17,Feld Thoughts:  Draft of Cat Hoke’s Upcoming Book – Second Chance https://t.co/evd0D0m2j5,Brad Feld,bfeld,2017-10-28T19:10:16.000Z,Sat Oct 28 19:10:16 +0000 2017,40,13,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/7Rv7c2 ,0,0,,,,,
9.24E+17,"RT @epaley : Growth at what cost?  

https://t.co/3YYhCeHuGl",Brad Feld,bfeld,2017-10-27T22:13:19.000Z,Fri Oct 27 22:13:19 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,https://techcrunch.com/2017/10/26/toxic-vc-and-the-marginal-dollar-problem/ ,0,0,,,,,
9.24E+17,Window Shopping - Lindel's Leap https://t.co/EBSMSouPqU by @LDEakman https://t.co/LTsC0Jwb4J,Brad Feld,bfeld,2017-10-26T16:51:01.000Z,Thu Oct 26 16:51:01 +0000 2017,5,2,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2gK5hOI ,0,1,photo,https://pbs.twimg.com/media/DNFCxTQVwAAIXaB.jpg,,,
9.24E+17,This map shows how depressingly far from recovery Puerto Rico still is https://t.co/nz4C0UI7yb https://t.co/J7XsLwm1Ag,Brad Feld,bfeld,2017-10-26T14:11:11.000Z,Thu Oct 26 14:11:11 +0000 2017,11,3,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2xoBgqC ,0,0,photo,https://pbs.twimg.com/media/DNEeL7SXcAA90iU.jpg,,,
9.24E+17,"RT @LKGGlass : ""Holograms aren't the thing. They're the thing that gets you to the thing"" https://t.co/A24Zez5XYN",Brad Feld,bfeld,2017-10-26T13:51:45.000Z,Thu Oct 26 13:51:45 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,https://twitter.com/haddockinvent/status/923218521613410309 ,0,0,,,,,
9.24E+17,RT @pweiser : The importance of building startup communities across Colorado is explained well by @bfeld on @NewsCPR .  https://t.co/nYwVtoQa6G,Brad Feld,bfeld,2017-10-26T13:50:04.000Z,Thu Oct 26 13:50:04 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://www.cpr.org/news/story/selling-start-ups-in-rural-colorado ,0,2,,,,,
9.24E+17,Feld Thoughts:  Foundry Group Is Looking For A General Counsel https://t.co/0nolrxXVch,Brad Feld,bfeld,2017-10-26T12:48:14.000Z,Thu Oct 26 12:48:14 +0000 2017,7,9,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/aDha5F ,0,0,,,,,
9.23E+17,"RT @occipital : Oh hi, @Paracosm3D. It’s nice to finally tell the world about us! https://t.co/IywDpMNJVz",Brad Feld,bfeld,2017-10-26T04:00:23.000Z,Thu Oct 26 04:00:23 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,1,photo,https://pbs.twimg.com/media/DM_ussIVwAAy7Vq.jpg,,,
9.23E+17,RT @chrisheivly : Cleveland Founders - Wed (10/25) be at Speakeasy beneath Bier Market W25th from 6-9ish am buying some beer for all https://t.co/GTkAGUQBwT,Brad Feld,bfeld,2017-10-26T03:57:26.000Z,Thu Oct 26 03:57:26 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://bit.ly/2z42kQw ,0,0,,,,,
9.23E+17,"RT @Sphero : Not one, not two, but FOUR of our robots are on Tech Advisor's ""Best Robots of 2017"" list. ??????
https://t.co/USfwbhYj7b",Brad Feld,bfeld,2017-10-26T03:56:47.000Z,Thu Oct 26 03:56:47 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,http://www.techadvisor.co.uk/feature/digital-home/best-robots-2017-3652561/ ,0,0,,,,,
9.23E+17,Zayo Group's Dan Caruso accepts entrepreneur honor; Boulder Chamber teases innovation research https://t.co/7U4aHmmtXb https://t.co/EWs5lORUYG,Brad Feld,bfeld,2017-10-26T02:30:52.000Z,Thu Oct 26 02:30:52 +0000 2017,7,2,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2yNeLzw ,0,0,photo,https://pbs.twimg.com/media/DNB95nuVAAAFYNb.jpg,,,
9.23E+17,Techstars and WeWork Announce Worldwide Partnership - Techstars https://t.co/LinkbHwYC2,Brad Feld,bfeld,2017-10-25T23:54:03.000Z,Wed Oct 25 23:54:03 +0000 2017,83,24,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2yKHdSB ,0,0,,,,,
9.23E+17,Selling Start-Ups In Rural Colorado https://t.co/IyrB9XOmGb https://t.co/m7Ai58m3mB,Brad Feld,bfeld,2017-10-25T20:17:20.000Z,Wed Oct 25 20:17:20 +0000 2017,40,7,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2yOioVc ,0,0,photo,https://pbs.twimg.com/media/DNAoZuKXkAEjWgk.jpg,,,
9.23E+17,Music startup Roli adds Pharrell Williams as new investor and chief creative officer https://t.co/9GaHuFMARk https://t.co/d2IaVkAF3a,Brad Feld,bfeld,2017-10-25T20:08:04.000Z,Wed Oct 25 20:08:04 +0000 2017,26,7,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2lguIsC ,0,0,photo,https://pbs.twimg.com/media/DNAmR08WAAAW9g6.jpg,,,
9.23E+17,Foundry Group is Hiring a General Counsel - https://t.co/KgNT28VDza,Brad Feld,bfeld,2017-10-25T17:06:44.000Z,Wed Oct 25 17:06:44 +0000 2017,21,14,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2gILJdk ,0,0,,,,,
9.23E+17,Learnings from the Road – Revolution https://t.co/rXAvvPOYjW https://t.co/wSoGmutgcc,Brad Feld,bfeld,2017-10-25T16:51:02.000Z,Wed Oct 25 16:51:02 +0000 2017,6,2,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2gHNdVr ,0,0,photo,https://pbs.twimg.com/media/DM_5L3LUIAAFs9g.jpg,,,
9.23E+17,RT @arinewman : Good to see Venture Deals in the wild in the library of a 1B+ AUM venture fund in SF cc @bfeld @jasonmendelson https://t.co/QgZv1bYIVP,Brad Feld,bfeld,2017-10-25T15:51:44.000Z,Wed Oct 25 15:51:44 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,2,photo,https://pbs.twimg.com/media/DM9jR6HUEAAjYhY.jpg,,,
9.23E+17,#FoundersFirst / https://t.co/MD1aIKoKWN https://t.co/Rlf7IQf6V8,Brad Feld,bfeld,2017-10-25T14:11:02.000Z,Wed Oct 25 14:11:02 +0000 2017,22,5,und,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2gLoVK5 ,1,0,photo,https://pbs.twimg.com/media/DM_Uj11W0AE5cyy.jpg,,,
9.23E+17,Feld Thoughts:  Scott Dorsey’s Attributes of Great SaaS Leaders https://t.co/ldPnyFqqni,Brad Feld,bfeld,2017-10-25T13:16:11.000Z,Wed Oct 25 13:16:11 +0000 2017,27,13,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/AeMjud ,0,0,,,,,
9.23E+17,The American Kennel Club &amp; https://t.co/qZCT0FvJyZ Join Forces on AKC Marketplace https://t.co/TWWA23HohP https://t.co/55oLyIUJ3m,Brad Feld,bfeld,2017-10-24T23:54:39.000Z,Tue Oct 24 23:54:39 +0000 2017,8,3,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,http://Rover.com https://buff.ly/2gH6DJT ,0,0,photo,https://pbs.twimg.com/media/DM8QjXnWsAELN25.jpg,,,
9.23E+17,Feld Thoughts:  When Brad Met Manu https://t.co/arFDuUCECT,Brad Feld,bfeld,2017-10-24T13:47:46.000Z,Tue Oct 24 13:47:46 +0000 2017,17,5,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/EWvVq3 ,0,0,,,,,
9.23E+17,Food + Tech startups mean a lot to me and the Boulder community. Have ideas? Sign up for @SWBoulderFood Nov 17-19: https://t.co/FxWEIYRWHH,Brad Feld,bfeld,2017-10-24T04:24:46.000Z,Tue Oct 24 04:24:46 +0000 2017,36,20,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,http://goo.gl/qLFkjh ,0,1,,,,,
9.23E+17,"RT @lexrodba : Reading @bfeld's book ""Startup Communities"" I found one of his core values to be the same as @StartupGrind's. https://t.co/Gm5xEOYc7R",Brad Feld,bfeld,2017-10-23T20:21:31.000Z,Mon Oct 23 20:21:31 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,2,photo,https://pbs.twimg.com/media/DM11rScWkAAyTJ4.jpg,,,
9.23E+17,2017 Private SaaS Company Survey — Part 1 – Matrix Partners Viewpoints https://t.co/CR9KCdxjF3,Brad Feld,bfeld,2017-10-23T20:08:02.000Z,Mon Oct 23 20:08:02 +0000 2017,17,3,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2y0Flkc ,0,0,,,,,
9.23E+17,Vote FOR a renewable energy future by voting AGAINST the Boulder muni https://t.co/gQmKjZIeou by @sether https://t.co/kdbKnH500W,Brad Feld,bfeld,2017-10-23T19:45:02.000Z,Mon Oct 23 19:45:02 +0000 2017,15,7,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2l8pVtf ,0,1,photo,https://pbs.twimg.com/media/DM2N1NXWsAAzNx8.jpg,,,
9.23E+17,"How We Live-Eat, Play, Shop | Art Everyday https://t.co/IIN3M9Ju3Y",Brad Feld,bfeld,2017-10-23T18:02:09.000Z,Mon Oct 23 18:02:09 +0000 2017,4,1,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2yL4bsu ,0,0,,,,,
9.23E+17,The Amazon Bounce Back #-people: other #feedly https://t.co/qO5AsizKAG,Brad Feld,bfeld,2017-10-23T16:51:07.000Z,Mon Oct 23 16:51:07 +0000 2017,5,1,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2l9yUu7 ,1,0,,,,,
9.22E+17,It’s Almost Here: Techstars Global Startup Weekend #-companies: boards #feedly https://t.co/XW1VRkUPIO https://t.co/3LzN6s1DpS,Brad Feld,bfeld,2017-10-23T14:11:11.000Z,Mon Oct 23 14:11:11 +0000 2017,34,16,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2h0IElV ,1,0,photo,https://pbs.twimg.com/media/DM1Bau-W0AEFhl1.jpg,,,
9.22E+17,Feld Thoughts:  Blade Runner 2049: Dystopia With a Happy Ending – Maybe https://t.co/C9mUcC05eT,Brad Feld,bfeld,2017-10-23T12:18:23.000Z,Mon Oct 23 12:18:23 +0000 2017,6,5,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/c7jjhu ,0,0,,,,,
9.22E+17,Taking Action to Achieve Gender Balance in the Financial World - https://t.co/s5HUBsF8R7,Brad Feld,bfeld,2017-10-22T23:54:00.000Z,Sun Oct 22 23:54:00 +0000 2017,9,3,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2l8JuS4 ,0,0,,,,,
9.22E+17,"RT @ericmbudd : pulling some Boulder voter stats this morning—
533 people have voted as of yesterday:
162 are age 18-56
371 are age 57+

please vote!",Brad Feld,bfeld,2017-10-22T17:04:59.000Z,Sun Oct 22 17:04:59 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,0,,,,,
9.22E+17,Feld Thoughts:  Addressing KRACK https://t.co/P79pcB0qJc,Brad Feld,bfeld,2017-10-22T16:56:11.000Z,Sun Oct 22 16:56:11 +0000 2017,3,2,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/QdG4wi ,0,0,,,,,
9.22E+17,The Best Investment Opportunity Ever: Investing In Nature 101 https://t.co/gZ9nubZ0Pu https://t.co/Qy74UiEhrX,Brad Feld,bfeld,2017-10-22T16:51:09.000Z,Sun Oct 22 16:51:09 +0000 2017,9,0,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2yBSaGk ,0,0,photo,https://pbs.twimg.com/media/DMwccP-VAAASoRi.jpg,,,
9.22E+17,"Week 49: Experts in authoritarianism advise to keep a list of things subtly changing around you, so… https://t.co/7ZvdEBAmxX",Brad Feld,bfeld,2017-10-22T16:13:01.000Z,Sun Oct 22 16:13:01 +0000 2017,15,9,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2l7qy6s ,0,0,,,,,
9.22E+17,Boulder Friends - heres a good set of arguments for why you should vote No on 2L -  https://t.co/3NmGXstQ92,Brad Feld,bfeld,2017-10-22T00:11:20.000Z,Sun Oct 22 00:11:20 +0000 2017,9,8,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2xVZrML ,0,0,,,,,
9.22E+17,"RT @bencasnocha : And some just develop the *skill* of empathy, a skill which is grounded in mindfulness. https://t.co/ixl4RqF8MI",Brad Feld,bfeld,2017-10-21T22:54:53.000Z,Sat Oct 21 22:54:53 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,https://twitter.com/pt/status/921768381656678400 ,0,0,,,,,
9.22E+17,RT @chrisheivly : Great crowd @StartupWeekend Cleveland #clevelandstartups https://t.co/JGG6bVquf6,Brad Feld,bfeld,2017-10-21T22:53:43.000Z,Sat Oct 21 22:53:43 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,1,photo,https://pbs.twimg.com/media/DMrdPzfVAAAVA53.jpg,,,
9.22E+17,RT @bouldercolorado : It’s easy to fall in love with Boulder in the fall. ??: Ann G. Duncan. https://t.co/fYx4iflsUa,Brad Feld,bfeld,2017-10-21T22:52:22.000Z,Sat Oct 21 22:52:22 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/DMrVEtOXkAAGdxD.jpg,,,
9.22E+17,What is Entrepreneurship? | Center for American Entrepreneurship https://t.co/81jVFDu8Q3 https://t.co/RoLcp65wmo,Brad Feld,bfeld,2017-10-21T18:02:01.000Z,Sat Oct 21 18:02:01 +0000 2017,18,7,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2yxPv0n ,0,0,photo,https://pbs.twimg.com/media/DMrjEt-UIAARKJV.png,,,
9.22E+17,"Kimbal Musk Wants to Feed America, Silicon Valley-Style https://t.co/1pZMVOf8kv https://t.co/1kyYalw4LU",Brad Feld,bfeld,2017-10-21T16:51:02.000Z,Sat Oct 21 16:51:02 +0000 2017,9,6,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2xVSWcI ,0,0,photo,https://pbs.twimg.com/media/DMrS03sXkAA6dd-.jpg,,,
9.22E+17,"RT @oblong_inc : With multiple content streams shared side-by-side, collaborators get the big picture with Mezzanine 200. https://t.co/cHJeTHEvsc #av #tech https://t.co/31aKaYQloB",Brad Feld,bfeld,2017-10-21T15:32:35.000Z,Sat Oct 21 15:32:35 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,https://www.oblong.com/mezzanine/200-series/overview/ ,2,0,photo,https://pbs.twimg.com/media/DMdgnCWXkAAP_5q.jpg,,,
9.22E+17,"RT @IanHathaway : I would like to see each city that loses out on Amazon HQ2, turn around an invest those same subsidies into the homegrown business ecosystem",Brad Feld,bfeld,2017-10-21T15:32:25.000Z,Sat Oct 21 15:32:25 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,0,,,,,
9.22E+17,"RT @sether : matt bencke was a wonderful human being. thank you for your joy, your humor and your passion. we love you.

https://t.co/IleUTFyBX0 https://t.co/fHYvqSqCeN",Brad Feld,bfeld,2017-10-21T15:32:19.000Z,Sat Oct 21 15:32:19 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,https://www.foundrygroup.com ,0,0,photo,https://pbs.twimg.com/media/DMhG1QNUEAAUZ_U.jpg,,,
9.22E+17,"RT @Sphero : The Sphero Edu app is now compatible w/ R2-D2™, BB-9E™, and R2-Q5™ App-Enabled Droids™, complete w/ character-specific animations &amp; sounds. https://t.co/eO6nyJPT2R",Brad Feld,bfeld,2017-10-21T15:32:14.000Z,Sat Oct 21 15:32:14 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,0,photo,https://pbs.twimg.com/media/DMip20MVoAIVjlv.jpg,,,
9.22E+17,RT @oblong_inc : Dare Mighty Things? Then join Oblong CEO John Underkoffler + other innovators in Chicago Nov 3: https://t.co/Eh65DNHFhL #midwest #tech #UI https://t.co/BmQtKfjAmY,Brad Feld,bfeld,2017-10-21T15:32:10.000Z,Sat Oct 21 15:32:10 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,https://www.oblong.com/blog/posts/dare-mighty-things/ ,3,0,photo,https://pbs.twimg.com/media/DMiIEmJXkAA-lWJ.jpg,,,
9.22E+17,NEW from @rebootHQ - 4-day self-guided practical skills course on managing your board w/ @jerrycolonna @fredwilson @bfeld,Brad Feld,bfeld,2017-10-21T15:31:52.000Z,Sat Oct 21 15:31:52 +0000 2017,4,2,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,,0,4,,,,,
9.22E+17,RT @starwars : The Mirror Match. #StarWarsBlips https://t.co/Gi05f5gNBm,Brad Feld,bfeld,2017-10-21T02:55:57.000Z,Sat Oct 21 02:55:57 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,0,video,https://video.twimg.com/amplify_video/902621282771939329/vid/640x360/TJGgWg4ImOUVBRP6.mp4,,,
9.21E+17,Feld Thoughts:  We Will Miss You Matt https://t.co/adWxfywdMv,Brad Feld,bfeld,2017-10-20T15:54:22.000Z,Fri Oct 20 15:54:22 +0000 2017,25,3,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/5TM7DM ,0,0,,,,,
9.21E+17,Help make it happen for Tech For Campaigns: Let’s elect more progressives https://t.co/iZatdx7lRx #indiegogo via @indiegogo,Brad Feld,bfeld,2017-10-19T12:18:19.000Z,Thu Oct 19 12:18:19 +0000 2017,22,1,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,https://igg.me/p/tech-for-campaigns-let-s-elect-more-progressives-democracy-technology/cstw/90899 ,1,1,,,,,
9.21E+17,FullContact takes contact management to the next level https://t.co/JZEA0kWifc via @denbizjournal,Brad Feld,bfeld,2017-10-18T20:29:46.000Z,Wed Oct 18 20:29:46 +0000 2017,9,2,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,https://www.bizjournals.com/denver/news/2017/10/18/fast-50-fullcontact-takes-contact-management-to.html ,0,1,,,,,
9.21E+17,Calling all Founders! Best resources to build diversity: https://t.co/Q3r1IlqlN3,Brad Feld,bfeld,2017-10-18T16:51:04.000Z,Wed Oct 18 16:51:04 +0000 2017,14,9,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2ypSmIB ,0,0,,,,,
9.21E+17,The Smartest Americans Are Heading West https://t.co/SdWhUqnpnM,Brad Feld,bfeld,2017-10-18T14:11:05.000Z,Wed Oct 18 14:11:05 +0000 2017,38,12,en,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Tweet,https://buff.ly/2xN52Vn ,0,0,,,,,
9.21E+17,Feld Thoughts:  Hope Is The Consequence of Action https://t.co/7pbOfh0NBr,Brad Feld,bfeld,2017-10-18T13:35:40.000Z,Wed Oct 18 13:35:40 +0000 2017,4,2,en,"<a href=""https://www.google.com/"" rel=""nofollow"">Google</a>",Tweet,https://goo.gl/fb/DXQiJM ,0,0,,,,,
9.20E+17,RT @KathrynCartini : Hot Saturday night w/ @nglaros of @techstars as I dive into my @KauffmanFellows #VentureDeals homework. Hi @bfeld @jasonmendelson! https://t.co/8bx8GsjVox,Brad Feld,bfeld,2017-10-17T21:36:44.000Z,Tue Oct 17 21:36:44 +0000 2017,0,0,en,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,5,photo,https://pbs.twimg.com/media/DMJB-avX0AUlWyK.jpg,,,
